ano,municipio,num_vitimas,num_vitimas_abs,duracao_vitimacao_1_6_m,duracao_vitimacao_7_12_m,duracao_vitimacao_2_6_a,duracao_vitimacao_7_11_a,duracao_vitimacao_12_25_a,26_40_anos,40_mais_anos,rel_agr_conjuge,rel_agr_companheiro,rel_agr_filho,rel_agr_ex_companheiro,rel_agr_progenitor,rel_agr_outro,vitima_0_10,vitima_11_17,vitima_18_25,vitima_26_35,vitima_36_45,vitima_46_55,vitima_56_64,vitima_65+,autor_crime_0_17,autor_crime_18_25,autor_crime_26_35,autor_crime_36_45,autor_crime_46_55,autor_crime_56_64,autor_crime_65+,vitimas_feminino,vitimas_masculino,autor_crime_feminino,autor_crime_masculino,vitima_casado,vitima_divorciado,vitima_separado,vitima_solteiro,vitima_uniao_de_facto,vitima_viuvo,autor_crime_casado,autor_crime_divorciado,autor_crime_separado,autor_crime_solteiro,autor_crime_uniao_de_facto,autor_crime_viuvo,vitima_alargada,vitima_individuo_isolado,vitima_monoparental,vitima_nuclear_com_filhos,vitima_nuclear_sem_filhos,vitima_reconstruida,vitima_outro,autor_crime_desempregado,autor_crime_empregado,autor_crime_estudante,autor_crime_reformado,autor_crime_domestico,autor_crime_incapacitado,autor_crime_outro,codigo_municipio
2013,Peniche,29,29,2,3,6,2,2,1,0,10,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,3,4,3,2,1,25,4,4,25,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,1014
2013,Sobral de Monte Agraço,32,32,2,3,6,2,2,1,0,11,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,2,27,4,4,27,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,15,2,2,0,6,10,0,2,0,0,0,1112
2013,Torres Vedras,37,37,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,32,5,5,32,14,3,2,8,4,1,16,3,2,4,5,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0,1113
2013,Águeda,28,28,2,3,6,2,2,1,0,9,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0,101
2013,Albergaria-a-Velha,27,27,2,2,6,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,3,24,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,1,0,5,9,0,2,0,0,0,
2013,Anadia,3,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,103
2013,Aveiro,28,28,2,3,6,2,2,1,0,9,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,11,2,2,6,3,1,12,2,2,3,4,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0,105
2013,Estarreja,30,30,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,108
2013,Ílhavo,41,41,2,4,8,3,3,2,0,14,7,5,4,3,9,3,2,3,4,6,4,2,3,0,1,4,6,5,2,2,35,6,5,35,15,4,2,9,5,1,18,3,2,5,5,0,2,3,6,19,3,2,0,8,14,1,3,0,0,0,110
2013,Murtosa,14,14,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,1,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,112
2013,Oliveira do Bairro,30,30,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,114
2013,Ovar,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0,115
2013,Sever do Vouga,14,14,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,1,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,117
2013,Vagos,9,9,1,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0,118
2013,Arganil,31,31,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,601
2013,Cantanhede,25,25,1,2,5,2,2,1,0,8,4,3,2,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,6,3,1,11,2,1,3,3,0,1,2,3,12,2,1,0,5,8,0,2,0,0,0,602
2013,Coimbra,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,6,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,603
2013,Condeixa-a-Nova,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,2,17,7,2,1,4,2,1,9,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0,
2013,Figueira da Foz,36,36,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,16,3,2,4,4,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0,605
2013,Góis,18,18,1,2,4,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,2,3,2,1,1,15,2,2,15,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,8,1,1,0,3,6,0,1,0,0,0,606
2013,Lousã,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,7,2,1,4,2,1,9,2,1,2,2,0,1,1,3,9,1,1,0,4,7,0,2,0,0,0,607
2013,Mealhada,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,1,1,1,0,9,1,1,9,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,5,1,1,0,2,3,0,1,0,0,0,111
2013,Mira,9,9,1,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,0,0,2,3,0,1,0,0,0,608
2013,Miranda do Corvo,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,609
2013,Montemor-o-Velho,31,31,2,3,6,2,2,1,0,10,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,1,26,4,4,26,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,14,2,2,0,6,10,0,2,0,0,0,
2013,Mortágua,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,5,0,1,0,0,0,1808
2013,Oliveira do Hospital,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,2,17,7,2,1,4,2,1,9,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,2,0,0,0,611
2013,Pampilhosa da Serra,41,41,2,4,8,3,3,2,0,14,7,4,4,3,9,3,2,3,4,6,4,2,3,0,1,4,6,4,2,2,35,6,5,35,15,4,2,9,4,1,18,3,2,5,5,0,2,3,6,19,3,2,0,8,13,1,3,0,0,0,612
2013,Penacova,40,40,2,4,8,3,3,2,0,13,6,4,4,3,8,3,2,3,4,6,4,2,3,0,1,3,6,4,2,2,34,5,5,34,15,3,2,9,4,1,17,3,2,5,5,0,2,3,6,19,3,2,0,8,13,1,3,0,0,0,613
2013,Penela,31,31,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,4,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,614
2013,Soure,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,22,3,3,22,9,2,1,6,3,1,11,2,2,3,3,0,1,2,4,12,2,1,0,5,8,0,2,0,0,0,615
2013,Tábua,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,616
2013,Vila Nova de Poiares,32,32,2,3,7,2,2,1,0,11,5,4,3,3,7,2,2,2,4,5,3,2,3,0,1,3,5,4,2,2,28,4,4,28,12,3,2,7,4,1,14,2,2,4,4,0,2,2,5,15,2,2,0,6,11,0,2,0,0,0,617
2013,Alvaiázere,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,2,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,3,6,0,1,0,0,0,1002
2013,Ansião,31,31,2,3,6,2,2,1,0,10,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,1,27,4,4,27,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,15,2,2,0,6,10,0,2,0,0,0,1003
2013,Batalha,21,21,1,2,4,1,2,1,0,7,3,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,1004
2013,Castanheira de Pêra,35,35,2,3,7,2,3,1,0,12,6,4,4,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,30,5,4,30,13,3,2,8,4,1,15,3,2,4,4,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0,1007
2013,Figueiró dos Vinhos,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,1008
2013,Leiria,29,29,2,3,6,2,2,1,0,9,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,11,2,2,6,3,1,12,2,2,3,4,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0,1009
2013,Marinha Grande,33,33,2,3,7,2,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,28,5,4,28,12,3,2,7,4,1,15,3,2,4,4,0,2,2,5,16,2,2,0,6,11,0,3,0,0,0,1010
2013,Pedrógão Grande,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,7,2,1,5,2,1,9,2,1,2,2,0,1,1,3,9,1,1,0,4,7,0,2,0,0,0,1013
2013,Pombal,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,1015
2013,Porto de Mós,36,36,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,16,3,2,4,4,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0,1016
2013,Aguiar da Beira,27,27,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,1,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,12,2,1,0,5,9,0,2,0,0,0,901
2013,Carregal do Sal,42,42,2,4,8,3,3,2,0,14,7,5,4,4,9,3,2,3,5,6,4,2,3,0,2,4,6,5,2,2,36,6,5,36,16,4,2,9,5,1,18,3,3,5,5,0,2,3,6,20,3,2,0,8,14,1,3,0,0,0,1802
2013,Castro Daire,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,1803
2013,Mangualde,27,27,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,1,0,5,9,0,2,0,0,0,1806
2013,Nelas,23,23,1,2,5,1,2,1,0,8,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,11,1,1,0,4,7,0,2,0,0,0,1809
2013,Oliveira de Frades,31,31,2,3,6,2,2,1,0,10,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,2,27,4,4,27,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,15,2,2,0,6,10,0,2,0,0,0,1810
2013,Penalva do Castelo,44,44,3,4,9,3,3,2,0,15,7,5,4,4,9,3,2,3,5,7,5,2,4,0,2,4,6,5,3,2,38,6,6,38,17,4,3,10,5,1,19,3,3,5,6,0,2,3,6,21,3,2,0,9,15,1,3,0,0,0,1811
2013,Santa Comba Dão,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814
2013,São Pedro do Sul,15,15,1,1,3,1,1,1,0,5,2,2,2,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,6,1,1,3,2,1,7,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,1816
2013,Sátão,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,1817
2013,Tondela,18,18,1,2,4,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,2,3,2,1,1,15,2,2,15,7,2,1,4,2,1,8,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0,1821
2013,Vila Nova de Paiva,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,1822
2013,Viseu,34,34,2,3,7,2,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,13,3,2,8,4,1,15,3,2,4,4,0,2,3,5,16,2,2,0,7,11,1,3,0,0,0,1823
2013,Vouzela,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824
2013,Castelo Branco,26,26,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,1,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,12,2,1,0,5,9,0,2,0,0,0,502
2013,Idanha-a-Nova,30,30,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,4,3,2,2,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,
2013,Oleiros,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,1,0,1,2,3,2,1,1,15,2,2,15,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,8,1,1,0,3,6,0,1,0,0,0,506
2013,Penamacor,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0,507
2013,Proença-a-Nova,29,29,2,3,6,2,2,1,0,10,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,3,4,3,2,1,25,4,4,25,11,3,2,6,3,1,13,2,2,3,4,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0,
2013,Vila Velha de Ródão,23,23,1,2,5,1,2,1,0,8,4,3,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,3,1,1,20,3,3,20,9,2,1,5,3,1,10,2,1,3,3,0,1,2,3,11,1,1,0,4,8,0,2,0,0,0,511
2013,Abrantes,17,17,1,2,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,15,2,2,15,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0,1401
2013,Alcanena,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,9,1,1,0,4,7,0,2,0,0,0,1402
2013,Constância,31,31,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0,1408
2013,Entroncamento,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,1410
2013,Ferreira do Zêzere,28,28,2,2,6,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0,1411
2013,Mação,17,17,1,2,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0,1413
2013,Ourém,43,43,3,4,9,3,3,2,0,14,7,5,4,4,9,3,2,3,5,6,5,2,4,0,2,4,6,5,3,2,37,6,5,37,16,4,3,10,5,1,19,3,3,5,5,0,2,3,6,20,3,2,0,8,14,1,3,0,0,0,1421
2013,Sardoal,5,5,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,4,1,1,4,2,0,0,1,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,1417
2013,Sertã,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,509
2013,Tomar,6,6,0,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,5,1,1,5,2,1,0,1,1,0,3,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,1418
2013,Torres Novas,19,19,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0,1419
2013,Vila de Rei,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,510
2013,Vila Nova da Barquinha,19,19,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0,1420
2013,Almeida,9,9,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0,902
2013,Belmonte,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,2,1,1,0,9,1,1,9,4,1,1,2,1,0,5,1,1,1,1,0,1,1,1,5,1,1,0,2,3,0,1,0,0,0,501
2013,Celorico da Beira,45,45,3,4,9,3,3,2,0,15,7,5,5,4,9,3,2,3,5,7,5,3,4,0,2,4,7,5,3,2,39,6,6,39,17,4,3,10,5,1,20,3,3,5,6,0,2,3,6,21,3,2,0,9,15,1,3,0,0,0,903
2013,Covilhã,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,6,3,1,11,2,2,3,3,0,1,2,3,12,2,1,0,5,8,0,2,0,0,0,503
2013,Figueira de Castelo Rodrigo,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,904
2013,Fornos de Algodres,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,905
2013,Fundão,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,5,1,1,0,2,3,0,1,0,0,0,504
2013,Gouveia,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,11,2,2,11,5,1,1,3,1,0,6,1,1,1,2,0,1,1,2,6,1,1,0,2,4,0,1,0,0,0,906
2013,Guarda,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,12,2,2,12,5,1,1,3,1,0,6,1,1,2,2,0,1,1,2,6,1,1,0,3,4,0,1,0,0,0,907
2013,Manteigas,37,37,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,31,5,5,31,14,3,2,8,4,1,16,3,2,4,5,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0,908
2013,Mêda,16,16,1,1,3,1,1,1,0,5,3,2,2,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0,909
2013,Pinhel,38,38,2,3,8,2,3,2,0,13,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,6,4,2,2,33,5,5,33,14,3,2,9,4,1,17,3,2,4,5,0,2,3,5,18,2,2,0,7,13,1,3,0,0,0,910
2013,Sabugal,36,36,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,31,5,5,31,14,3,2,8,4,1,16,3,2,4,5,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0,911
2013,Seia,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,22,3,3,22,9,2,1,6,3,1,11,2,2,3,3,0,1,2,4,12,2,1,0,5,8,0,2,0,0,0,912
2013,Trancoso,38,38,2,3,8,2,3,2,0,13,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,6,4,2,2,33,5,5,33,14,3,2,9,4,1,17,3,2,4,5,0,2,3,5,18,2,2,0,7,13,1,3,0,0,0,913
2013,Alcochete,5,5,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,4,1,1,4,2,0,0,1,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,1502
2013,Almada,38,38,2,3,8,2,3,2,0,13,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,6,4,2,2,33,5,5,33,14,3,2,9,4,1,17,3,2,4,5,0,2,3,5,18,2,2,0,7,13,1,3,0,0,0,1503
2013,Amadora,19,19,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0,1115
2013,Barreiro,34,34,2,3,7,2,3,1,0,11,6,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,13,3,2,8,4,1,15,3,2,4,4,0,2,3,5,16,2,2,0,7,11,1,3,0,0,0,1504
2013,Cascais,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,5,3,1,10,2,1,3,3,0,1,2,3,11,2,1,0,5,8,0,2,0,0,0,1105
2013,Lisboa,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1106
2013,Loures,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0,1107
2013,Mafra,9,9,1,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,7,1,1,7,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,0,0,2,3,0,1,0,0,0,1109
2013,Moita,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,2,10,4,1,1,3,1,0,5,1,1,1,1,0,1,1,2,6,1,1,0,2,4,0,1,0,0,0,1506
