,,,,duracao_vitimacao,,,,,,,relacao_vitimima_com_agressor,,,,,,idade_vitima,,,,,,,,idade_agressor,,,,,,,sexo_vitima,,sexo_agressor,,estado_civil_vitima,,,,,,estado_civil_agressor,,,,,,tipo_familia_vitima,,,,,,,atividade_economica_agressor,,,,,,
2013,Estarreja,30,30,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Ílhavo,41,41,2,4,8,3,3,2,0,14,7,5,4,3,9,3,2,3,4,6,4,2,3,0,1,4,6,5,2,2,35,6,5,35,15,4,2,9,5,1,18,3,2,5,5,0,2,3,6,19,3,2,0,8,14,1,3,0,0,0
2013,Murtosa,14,14,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,1,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Oliveira do Bairro,30,30,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Ovar,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0
2013,Sever do Vouga,14,14,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,1,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Vagos,9,9,1,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
2013,Arganil,31,31,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Cantanhede,25,25,1,2,5,2,2,1,0,8,4,3,2,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,6,3,1,11,2,1,3,3,0,1,2,3,12,2,1,0,5,8,0,2,0,0,0
2013,Coimbra,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,6,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Condeixa-a-Nova,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,2,17,7,2,1,4,2,1,9,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0
2013,Figueira da Foz,36,36,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,16,3,2,4,4,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0
2013,Góis,18,18,1,2,4,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,2,3,2,1,1,15,2,2,15,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,8,1,1,0,3,6,0,1,0,0,0
2013,Lousã,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,7,2,1,4,2,1,9,2,1,2,2,0,1,1,3,9,1,1,0,4,7,0,2,0,0,0
2013,Mealhada,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,1,1,1,0,9,1,1,9,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,5,1,1,0,2,3,0,1,0,0,0
2013,Mira,9,9,1,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,0,0,2,3,0,1,0,0,0
2013,Miranda do Corvo,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Montemor-o-Velho,31,31,2,3,6,2,2,1,0,10,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,1,26,4,4,26,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Mortágua,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,5,0,1,0,0,0
2013,Oliveira do Hospital,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,2,17,7,2,1,4,2,1,9,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,2,0,0,0
2013,Pampilhosa da Serra,41,41,2,4,8,3,3,2,0,14,7,4,4,3,9,3,2,3,4,6,4,2,3,0,1,4,6,4,2,2,35,6,5,35,15,4,2,9,4,1,18,3,2,5,5,0,2,3,6,19,3,2,0,8,13,1,3,0,0,0
2013,Penacova,40,40,2,4,8,3,3,2,0,13,6,4,4,3,8,3,2,3,4,6,4,2,3,0,1,3,6,4,2,2,34,5,5,34,15,3,2,9,4,1,17,3,2,5,5,0,2,3,6,19,3,2,0,8,13,1,3,0,0,0
2013,Penela,31,31,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,4,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Soure,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,22,3,3,22,9,2,1,6,3,1,11,2,2,3,3,0,1,2,4,12,2,1,0,5,8,0,2,0,0,0
2013,Tábua,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Vila Nova de Poiares,32,32,2,3,7,2,2,1,0,11,5,4,3,3,7,2,2,2,4,5,3,2,3,0,1,3,5,4,2,2,28,4,4,28,12,3,2,7,4,1,14,2,2,4,4,0,2,2,5,15,2,2,0,6,11,0,2,0,0,0
2013,Alvaiázere,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,2,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,3,6,0,1,0,0,0
2013,Ansião,31,31,2,3,6,2,2,1,0,10,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,1,27,4,4,27,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,15,2,2,0,6,10,0,2,0,0,0
2013,Batalha,21,21,1,2,4,1,2,1,0,7,3,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Castanheira de Pêra,35,35,2,3,7,2,3,1,0,12,6,4,4,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,30,5,4,30,13,3,2,8,4,1,15,3,2,4,4,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0
2013,Figueiró dos Vinhos,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Leiria,29,29,2,3,6,2,2,1,0,9,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,11,2,2,6,3,1,12,2,2,3,4,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0
2013,Marinha Grande,33,33,2,3,7,2,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,28,5,4,28,12,3,2,7,4,1,15,3,2,4,4,0,2,2,5,16,2,2,0,6,11,0,3,0,0,0
2013,Pedrógão Grande,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,7,2,1,5,2,1,9,2,1,2,2,0,1,1,3,9,1,1,0,4,7,0,2,0,0,0
2013,Pombal,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Porto de Mós,36,36,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,16,3,2,4,4,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0
2013,Aguiar da Beira,27,27,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,1,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,12,2,1,0,5,9,0,2,0,0,0
2013,Carregal do Sal,42,42,2,4,8,3,3,2,0,14,7,5,4,4,9,3,2,3,5,6,4,2,3,0,2,4,6,5,2,2,36,6,5,36,16,4,2,9,5,1,18,3,3,5,5,0,2,3,6,20,3,2,0,8,14,1,3,0,0,0
2013,Castro Daire,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Mangualde,27,27,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,1,0,5,9,0,2,0,0,0
2013,Nelas,23,23,1,2,5,1,2,1,0,8,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,11,1,1,0,4,7,0,2,0,0,0
2013,Oliveira de Frades,31,31,2,3,6,2,2,1,0,10,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,2,27,4,4,27,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,15,2,2,0,6,10,0,2,0,0,0
2013,Penalva do Castelo,44,44,3,4,9,3,3,2,0,15,7,5,4,4,9,3,2,3,5,7,5,2,4,0,2,4,6,5,3,2,38,6,6,38,17,4,3,10,5,1,19,3,3,5,6,0,2,3,6,21,3,2,0,9,15,1,3,0,0,0
2013,Santa Comba Dão,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,São Pedro do Sul,15,15,1,1,3,1,1,1,0,5,2,2,2,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,6,1,1,3,2,1,7,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Sátão,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Tondela,18,18,1,2,4,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,2,3,2,1,1,15,2,2,15,7,2,1,4,2,1,8,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2013,Vila Nova de Paiva,15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Viseu,34,34,2,3,7,2,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,13,3,2,8,4,1,15,3,2,4,4,0,2,3,5,16,2,2,0,7,11,1,3,0,0,0
2013,Vouzela,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Castelo Branco,26,26,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,1,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,12,2,1,0,5,9,0,2,0,0,0
2013,Idanha-a-Nova,30,30,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,4,3,2,2,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Oleiros,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,1,0,1,2,3,2,1,1,15,2,2,15,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,8,1,1,0,3,6,0,1,0,0,0
2013,Penamacor,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
2013,Proença-a-Nova,29,29,2,3,6,2,2,1,0,10,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,3,4,3,2,1,25,4,4,25,11,3,2,6,3,1,13,2,2,3,4,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0
2013,Vila Velha de Ródão,23,23,1,2,5,1,2,1,0,8,4,3,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,3,1,1,20,3,3,20,9,2,1,5,3,1,10,2,1,3,3,0,1,2,3,11,1,1,0,4,8,0,2,0,0,0
2013,Abrantes,17,17,1,2,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,15,2,2,15,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2013,Alcanena,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,9,1,1,0,4,7,0,2,0,0,0
2013,Constância,31,31,2,3,6,2,2,1,0,10,5,3,3,3,6,2,2,2,3,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,3,1,13,2,2,3,4,0,1,2,4,14,2,2,0,6,10,0,2,0,0,0
2013,Entroncamento,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Ferreira do Zêzere,28,28,2,2,6,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0
2013,Mação,17,17,1,2,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2013,Ourém,43,43,3,4,9,3,3,2,0,14,7,5,4,4,9,3,2,3,5,6,5,2,4,0,2,4,6,5,3,2,37,6,5,37,16,4,3,10,5,1,19,3,3,5,5,0,2,3,6,20,3,2,0,8,14,1,3,0,0,0
2013,Sardoal,5,5,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,4,1,1,4,2,0,0,1,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0
2013,Sertã,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Tomar,6,6,0,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,5,1,1,5,2,1,0,1,1,0,3,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0
2013,Torres Novas,19,19,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0
2013,Vila de Rei,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Vila Nova da Barquinha,19,19,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0
2013,Almeida,9,9,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
2013,Belmonte,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,2,1,1,0,9,1,1,9,4,1,1,2,1,0,5,1,1,1,1,0,1,1,1,5,1,1,0,2,3,0,1,0,0,0
2013,Celorico da Beira,45,45,3,4,9,3,3,2,0,15,7,5,5,4,9,3,2,3,5,7,5,3,4,0,2,4,7,5,3,2,39,6,6,39,17,4,3,10,5,1,20,3,3,5,6,0,2,3,6,21,3,2,0,9,15,1,3,0,0,0
2013,Covilhã,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,6,3,1,11,2,2,3,3,0,1,2,3,12,2,1,0,5,8,0,2,0,0,0
2013,Figueira de Castelo Rodrigo,21,21,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,2,1,9,2,1,2,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Fornos de Algodres,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Fundão,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,5,1,1,0,2,3,0,1,0,0,0
2013,Gouveia,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,11,2,2,11,5,1,1,3,1,0,6,1,1,1,2,0,1,1,2,6,1,1,0,2,4,0,1,0,0,0
2013,Guarda,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,12,2,2,12,5,1,1,3,1,0,6,1,1,2,2,0,1,1,2,6,1,1,0,3,4,0,1,0,0,0
2013,Manteigas,37,37,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,31,5,5,31,14,3,2,8,4,1,16,3,2,4,5,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0
2013,Mêda,16,16,1,1,3,1,1,1,0,5,3,2,2,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2013,Pinhel,38,38,2,3,8,2,3,2,0,13,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,6,4,2,2,33,5,5,33,14,3,2,9,4,1,17,3,2,4,5,0,2,3,5,18,2,2,0,7,13,1,3,0,0,0
2013,Sabugal,36,36,2,3,7,2,3,1,0,12,6,4,4,3,8,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,31,5,5,31,14,3,2,8,4,1,16,3,2,4,5,0,2,3,5,17,2,2,0,7,12,1,3,0,0,0
2013,Seia,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,22,3,3,22,9,2,1,6,3,1,11,2,2,3,3,0,1,2,4,12,2,1,0,5,8,0,2,0,0,0
2013,Trancoso,38,38,2,3,8,2,3,2,0,13,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,6,4,2,2,33,5,5,33,14,3,2,9,4,1,17,3,2,4,5,0,2,3,5,18,2,2,0,7,13,1,3,0,0,0
2013,Alcochete,5,5,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,4,1,1,4,2,0,0,1,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0
2013,Almada,38,38,2,3,8,2,3,2,0,13,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,6,4,2,2,33,5,5,33,14,3,2,9,4,1,17,3,2,4,5,0,2,3,5,18,2,2,0,7,13,1,3,0,0,0
2013,Amadora,19,19,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0
2013,Barreiro,34,34,2,3,7,2,3,1,0,11,6,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,13,3,2,8,4,1,15,3,2,4,4,0,2,3,5,16,2,2,0,7,11,1,3,0,0,0
2013,Cascais,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,5,3,1,10,2,1,3,3,0,1,2,3,11,2,1,0,5,8,0,2,0,0,0
2013,Lisboa,3,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2013,Loures,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Mafra,9,9,1,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,7,1,1,7,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,0,0,2,3,0,1,0,0,0
2013,Moita,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,2,10,4,1,1,3,1,0,5,1,1,1,1,0,1,1,2,6,1,1,0,2,4,0,1,0,0,0
2013,Montijo,27,27,2,2,6,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,1,0,5,9,0,2,0,0,0
2013,Odivelas,32,32,2,3,6,2,2,1,0,11,5,3,3,3,7,2,2,2,3,5,3,2,3,0,1,3,5,3,2,2,27,4,4,27,12,3,2,7,3,1,14,2,2,4,4,0,2,2,4,15,2,2,0,6,10,0,2,0,0,0
2013,Oeiras,22,22,1,2,4,1,2,1,0,7,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,10,1,1,0,4,7,0,2,0,0,0
2013,Palmela,17,17,1,2,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,15,2,2,15,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2013,Seixal,28,28,2,3,6,2,2,1,0,9,5,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,11,2,2,6,3,1,12,2,2,3,4,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0
2013,Sesimbra,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,7,2,1,4,2,1,9,2,1,2,2,0,1,1,3,9,1,1,0,4,7,0,2,0,0,0
2013,Setúbal,18,18,1,2,4,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,2,0,1,1,3,9,1,1,0,4,6,0,1,0,0,0
2013,Sintra,28,28,2,2,6,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,2,0,5,9,0,2,0,0,0
2013,Vila Franca de Xira,27,27,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,1,0,5,9,0,2,0,0,0
2013,Alcácer do Sal,9,9,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
2013,Grândola,27,27,2,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,10,2,2,6,3,1,12,2,2,3,3,0,1,2,4,13,2,1,0,5,9,0,2,0,0,0
2013,Odemira,23,23,1,2,5,1,2,1,0,8,4,2,2,2,5,1,1,1,2,3,2,1,2,0,1,2,3,3,1,1,19,3,3,19,8,2,1,5,2,1,10,2,1,3,3,0,1,2,3,11,1,1,0,4,7,0,2,0,0,0
2013,Santiago do Cacém,10,10,1,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,4,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,3,0,1,0,0,0
